dataset,file_path,column_name,gt_label,predicted_label,confidence,disambiguation_applied,disambiguation_rule,is_generic,samples_used,feat_mean_is_numeric,feat_mean_is_integer,feat_mean_is_float,feat_mean_has_leading_zero,feat_mean_has_at_sign,feat_mean_has_protocol_prefix,feat_mean_is_uuid_like,feat_mean_is_hex_string,feat_mean_has_iso_date_sep,feat_mean_matches_phone_pattern,feat_mean_length,feat_mean_digit_count,feat_mean_alpha_count,feat_mean_uppercase_count,feat_mean_lowercase_count,feat_mean_space_count,feat_mean_symbol_count,feat_mean_digit_ratio,feat_mean_alpha_ratio,feat_mean_uppercase_ratio,feat_mean_unique_char_ratio,feat_mean_max_digit_run,feat_mean_max_alpha_run,feat_mean_punctuation_density,feat_mean_segment_count_dot,feat_mean_segment_count_dash,feat_mean_segment_count_slash,feat_mean_segment_count_space,feat_mean_has_mixed_case,feat_mean_starts_with_digit,feat_mean_ends_with_digit,feat_mean_length_bucket,feat_mean_has_colon,feat_mean_has_dash,feat_mean_has_negative_prefix,feat_mean_has_percent,feat_var_is_numeric,feat_var_is_integer,feat_var_is_float,feat_var_has_leading_zero,feat_var_has_at_sign,feat_var_has_protocol_prefix,feat_var_is_uuid_like,feat_var_is_hex_string,feat_var_has_iso_date_sep,feat_var_matches_phone_pattern,feat_var_length,feat_var_digit_count,feat_var_alpha_count,feat_var_uppercase_count,feat_var_lowercase_count,feat_var_space_count,feat_var_symbol_count,feat_var_digit_ratio,feat_var_alpha_ratio,feat_var_uppercase_ratio,feat_var_unique_char_ratio,feat_var_max_digit_run,feat_var_max_alpha_run,feat_var_punctuation_density,feat_var_segment_count_dot,feat_var_segment_count_dash,feat_var_segment_count_slash,feat_var_segment_count_space,feat_var_has_mixed_case,feat_var_starts_with_digit,feat_var_ends_with_digit,feat_var_length_bucket,feat_var_has_colon,feat_var_has_dash,feat_var_has_negative_prefix,feat_var_has_percent,feat_min_is_numeric,feat_min_is_integer,feat_min_is_float,feat_min_has_leading_zero,feat_min_has_at_sign,feat_min_has_protocol_prefix,feat_min_is_uuid_like,feat_min_is_hex_string,feat_min_has_iso_date_sep,feat_min_matches_phone_pattern,feat_min_length,feat_min_digit_count,feat_min_alpha_count,feat_min_uppercase_count,feat_min_lowercase_count,feat_min_space_count,feat_min_symbol_count,feat_min_digit_ratio,feat_min_alpha_ratio,feat_min_uppercase_ratio,feat_min_unique_char_ratio,feat_min_max_digit_run,feat_min_max_alpha_run,feat_min_punctuation_density,feat_min_segment_count_dot,feat_min_segment_count_dash,feat_min_segment_count_slash,feat_min_segment_count_space,feat_min_has_mixed_case,feat_min_starts_with_digit,feat_min_ends_with_digit,feat_min_length_bucket,feat_min_has_colon,feat_min_has_dash,feat_min_has_negative_prefix,feat_min_has_percent,feat_max_is_numeric,feat_max_is_integer,feat_max_is_float,feat_max_has_leading_zero,feat_max_has_at_sign,feat_max_has_protocol_prefix,feat_max_is_uuid_like,feat_max_is_hex_string,feat_max_has_iso_date_sep,feat_max_matches_phone_pattern,feat_max_length,feat_max_digit_count,feat_max_alpha_count,feat_max_uppercase_count,feat_max_lowercase_count,feat_max_space_count,feat_max_symbol_count,feat_max_digit_ratio,feat_max_alpha_ratio,feat_max_uppercase_ratio,feat_max_unique_char_ratio,feat_max_max_digit_run,feat_max_max_alpha_run,feat_max_punctuation_density,feat_max_segment_count_dot,feat_max_segment_count_dash,feat_max_segment_count_slash,feat_max_segment_count_space,feat_max_has_mixed_case,feat_max_starts_with_digit,feat_max_ends_with_digit,feat_max_length_bucket,feat_max_has_colon,feat_max_has_dash,feat_max_has_negative_prefix,feat_max_has_percent,vote1_label,vote1_fraction,vote2_label,vote2_fraction,vote3_label,vote3_fraction,vote4_label,vote4_fraction,vote5_label,vote5_fraction
earthquakes_2024,eval/datasets/csv/earthquakes_2024.csv,magType,category,representation.file.extension,0.0050,true,sense_mask:text,true,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.140000,0.000000,2.140000,0.000000,2.140000,0.000000,0.000000,0.000000,1.000000,0.000000,0.963333,0.000000,2.140000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.643067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120400,0.000000,0.120400,0.000000,0.120400,0.000000,0.000000,0.000000,0.000000,0.000000,0.010878,0.000000,0.120400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.666667,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.584962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,3.000000,0.000000,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,3.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,representation.file.extension,0.0100,,,,,,,,
earthquakes_2024,eval/datasets/csv/earthquakes_2024.csv,nst,number,representation.numeric.integer_number,0.9900,true,feature_no_leading_zero:0.00,true,100,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.130000,2.130000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.926667,2.130000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.637217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133100,0.133100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029067,0.133100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024807,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.500000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,representation.identifier.numeric_code,0.9900,,,,,,,,
earthquakes_2024,eval/datasets/csv/earthquakes_2024.csv,gap,decimal number,representation.numeric.integer_number,0.9900,true,feature_no_leading_zero:0.00,true,100,1.000000,0.990000,0.010000,0.000000,0.000000,0.000000,0.000000,0.990000,0.000000,0.000000,2.530000,2.520000,0.000000,0.000000,0.000000,0.000000,0.010000,0.998000,0.000000,0.000000,0.914667,2.500000,0.000000,0.002000,1.010000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.802481,0.000000,0.000000,0.000000,0.000000,0.000000,0.009900,0.009900,0.000000,0.000000,0.000000,0.000000,0.009900,0.000000,0.000000,0.309100,0.269600,0.000000,0.000000,0.000000,0.000000,0.009900,0.000396,0.000000,0.000000,0.025896,0.250000,0.000000,0.000396,0.009900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048814,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.500000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.584962,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5.000000,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.200000,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.584963,0.000000,0.000000,0.000000,0.000000,representation.identifier.numeric_code,0.9900,representation.numeric.decimal_number,0.0100,,,,,,
earthquakes_2024,eval/datasets/csv/earthquakes_2024.csv,dmin,decimal number,representation.numeric.decimal_number,0.9400,false,,true,100,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.910000,3.910000,0.000000,0.000000,0.000000,0.000000,1.000000,0.794000,0.000000,0.000000,0.887167,2.880000,0.000000,0.206000,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.558302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.201900,0.201900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000681,0.000000,0.000000,0.016394,0.165600,0.000000,0.000681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015190,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.666667,0.000000,0.000000,0.600000,1.000000,0.000000,0.166667,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,5.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.833333,0.000000,0.000000,1.000000,3.000000,0.000000,0.333333,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.807355,0.000000,0.000000,0.000000,0.000000,representation.numeric.decimal_number,0.9400,geography.coordinate.latitude,0.0300,geography.coordinate.longitude,0.0100,,,,
earthquakes_2024,eval/datasets/csv/earthquakes_2024.csv,rms,decimal number,representation.numeric.decimal_number,0.8700,true,sense_mask:numeric,true,100,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.940000,2.940000,0.000000,0.000000,0.000000,0.000000,1.000000,0.744167,0.000000,0.000000,0.965833,1.940000,0.000000,0.255833,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.301029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.116400,0.116400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000591,0.000000,0.000000,0.007235,0.116400,0.000000,0.000591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010211,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.666667,0.000000,0.000000,0.750000,1.000000,0.000000,0.166667,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,5.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.833333,0.000000,0.000000,1.000000,4.000000,0.000000,0.333333,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.807355,0.000000,0.000000,0.000000,0.000000,representation.numeric.decimal_number,0.8700,geography.coordinate.latitude,0.0100,,,,,,
earthquakes_2024,eval/datasets/csv/earthquakes_2024.csv,net,category,representation.file.extension,0.9900,false,,true,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.995000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.584961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.500000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.584962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.584962,0.000000,0.000000,0.000000,0.000000,representation.file.extension,0.9900,technology.code.locale_code,0.0100,,,,,,
earthquakes_2024,eval/datasets/csv/earthquakes_2024.csv,id,alphanumeric id,geography.coordinate.geohash,0.9400,false,,false,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,4.830000,5.170000,0.000000,5.170000,0.000000,0.000000,0.483000,0.517000,0.000000,0.741000,4.040000,2.880000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.270000,3.459433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.601100,0.601100,0.000000,0.601100,0.000000,0.000000,0.006011,0.006011,0.000000,0.004219,0.158400,0.845600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.197100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,4.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.400000,0.200000,0.000000,0.600000,4.000000,2.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.459432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,8.000000,6.000000,0.000000,6.000000,0.000000,0.000000,0.800000,0.600000,0.000000,0.800000,8.000000,4.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,3.459432,0.000000,0.000000,0.000000,0.000000,geography.coordinate.geohash,0.9400,representation.file.excel_format,0.0100,identity.person.username,0.0100,,,,
earthquakes_2024,eval/datasets/csv/earthquakes_2024.csv,updated,iso timestamp milliseconds,datetime.timestamp.iso_8601_milliseconds,1.0000,false,,false,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,24.000000,17.000000,2.000000,2.000000,0.000000,0.000000,5.000000,0.708333,0.083333,1.000000,0.496667,4.000000,1.000000,0.208333,2.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000,4.643859,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,24.000000,17.000000,2.000000,2.000000,0.000000,0.000000,5.000000,0.708333,0.083333,1.000000,0.375000,4.000000,1.000000,0.208333,2.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000,4.643856,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,24.000000,17.000000,2.000000,2.000000,0.000000,0.000000,5.000000,0.708333,0.083333,1.000000,0.583333,4.000000,1.000000,0.208333,2.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000,4.643856,1.000000,1.000000,0.000000,0.000000,datetime.timestamp.iso_8601_milliseconds,1.0000,,,,,,,,
earthquakes_2024,eval/datasets/csv/earthquakes_2024.csv,place,address,geography.coordinate.coordinates,0.4000,true,sense_header_hint_fallback:place,false,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.110001,1.700000,21.719999,4.160000,17.559999,4.760000,0.820000,0.057155,0.752417,0.194874,0.650735,1.700000,7.690000,0.027798,1.000000,1.040000,1.000000,5.760000,1.000000,0.740000,0.000000,4.873837,0.000000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.377892,1.289999,25.401602,2.094399,21.146397,2.122401,0.207600,0.001531,0.007049,0.004203,0.005472,1.289999,2.733900,0.000262,0.000000,0.038400,0.000000,2.122401,0.000000,0.192400,0.000000,0.099961,0.000000,0.038400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,0.000000,12.000000,1.000000,10.000000,1.000000,0.000000,0.000000,0.619048,0.071429,0.400000,0.000000,4.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,3.807355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.000000,3.000000,39.000000,7.000000,34.000000,9.000000,2.000000,0.125000,0.933333,0.333333,0.857143,3.000000,11.000000,0.066667,1.000000,2.000000,1.000000,10.000000,1.000000,1.000000,0.000000,5.643856,0.000000,1.000000,0.000000,0.000000,datetime.date.weekday_abbreviated_month,0.0200,,,,,,,,
earthquakes_2024,eval/datasets/csv/earthquakes_2024.csv,type,category,representation.discrete.ordinal,1.0000,false,,false,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.800000,0.000000,10.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.459433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.800000,0.000000,10.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.459432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.800000,0.000000,10.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.459432,0.000000,0.000000,0.000000,0.000000,representation.discrete.ordinal,1.0000,,,,,,,,
earthquakes_2024,eval/datasets/csv/earthquakes_2024.csv,horizontalError,decimal number,representation.numeric.integer_number,0.8000,true,boolean_override_integer_spread,true,100,0.990000,0.040000,0.950000,0.000000,0.000000,0.000000,0.000000,0.040000,0.000000,0.000000,4.150000,3.200000,0.000000,0.000000,0.000000,0.000000,0.950000,0.766667,0.000000,0.000000,0.900500,1.950000,0.000000,0.223333,1.950000,1.000000,1.000000,0.990000,0.000000,0.990000,0.990000,2.333223,0.000000,0.000000,0.000000,0.000000,0.009900,0.038400,0.047500,0.000000,0.000000,0.000000,0.000000,0.038400,0.000000,0.000000,0.707500,0.460000,0.000000,0.000000,0.000000,0.000000,0.047500,0.008667,0.000000,0.000000,0.024525,0.067500,0.000000,0.003233,0.047500,0.000000,0.000000,0.009900,0.000000,0.009900,0.009900,0.121391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5.000000,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,2.000000,0.000000,0.333333,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.584963,0.000000,0.000000,0.000000,0.000000,representation.boolean.initials,0.0300,,,,,,,,
earthquakes_2024,eval/datasets/csv/earthquakes_2024.csv,depthError,decimal number,representation.numeric.decimal_number,0.8500,false,,true,100,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.880000,3.880000,0.000000,0.000000,0.000000,0.000000,1.000000,0.792500,0.000000,0.000000,0.893000,2.810000,0.000000,0.207500,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.549964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.265600,0.265600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000624,0.000000,0.000000,0.014573,0.173900,0.000000,0.000624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017421,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.666667,0.000000,0.000000,0.500000,1.000000,0.000000,0.166667,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,5.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.833333,0.000000,0.000000,1.000000,3.000000,0.000000,0.333333,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.807355,0.000000,0.000000,0.000000,0.000000,representation.numeric.decimal_number,0.8500,geography.coordinate.longitude,0.0400,geography.coordinate.latitude,0.0300,,,,
earthquakes_2024,eval/datasets/csv/earthquakes_2024.csv,magError,decimal number,representation.numeric.decimal_number,0.9000,false,,true,100,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.880000,3.880000,0.000000,0.000000,0.000000,0.000000,1.000000,0.794000,0.000000,0.000000,0.850500,2.880000,0.000000,0.206000,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.553397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.105600,0.105600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000264,0.000000,0.000000,0.012425,0.105600,0.000000,0.000264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007306,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.750000,0.000000,0.000000,0.600000,2.000000,0.000000,0.200000,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.321928,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.800000,0.000000,0.000000,1.000000,3.000000,0.000000,0.250000,2.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.584963,0.000000,0.000000,0.000000,0.000000,representation.numeric.decimal_number,0.9000,geography.coordinate.longitude,0.0700,geography.coordinate.latitude,0.0200,,,,
earthquakes_2024,eval/datasets/csv/earthquakes_2024.csv,magNst,number,representation.numeric.integer_number,0.8200,true,feature_no_leading_zero:0.00,true,100,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.890000,1.890000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.946667,1.890000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.508721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.237900,0.237900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023267,0.237900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067838,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.500000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,representation.identifier.numeric_code,0.8200,,,,,,,,
