dataset	column_name	gt_label	finetype_label	raw_pred	raw_conf	raw_rule	sharp_pred	sharp_conf	sharp_rule	raw_match	sharp_match	sharpen_changed	sharpen_effect
books_catalog	price_usd	price	finance.currency.amount	representation.numeric.decimal_number	0.9999	multi-branch-sibling	finance.currency.amount	0.9999	header_hint_cross_domain:price_usd	1	1	1	CHANGED_BOTH_WRONG
books_catalog	rating	rating	representation.discrete.ordinal	representation.numeric.decimal_number	0.9997	multi-branch-sibling	representation.discrete.ordinal	0.5	header_hint_generic:rating	1	1	1	CHANGED_BOTH_WRONG
countries	country-code	code	representation.identifier.alphanumeric_id	representation.identifier.numeric_code	0.993	multi-branch-sibling	geography.location.country_code	0.993	header_hint_cross_domain:country-code	1	1	1	CHANGED_BOTH_WRONG
coverage_closure_phase_ab	password	identity.person.password	identity.person.password	representation.identifier.alphanumeric_id	0.4871	multi-branch-sibling	identity.credential.password	0.5	header_hint_cross_domain:password	0	0	1	CHANGED_BOTH_WRONG
coverage_closure_phase_ab	street_suffix	geography.address.street_suffix	geography.address.street_suffix	geography.address.street_name	0.8505	multi-branch-sibling	geography.address.street_address	0.8505	header_hint_cross_domain:street_suffix	0	0	1	CHANGED_BOTH_WRONG
datetime_formats	eu_date	dmy slash	datetime.date.dmy_slash	datetime.date.mdy_slash	0.7433	multi-branch-sibling	datetime.date.dmy_slash	0.7433	date_slash_disambiguation	1	1	1	CHANGED_BOTH_WRONG
ecommerce_orders	credit_card_last4	code	representation.identifier.alphanumeric_id	representation.identifier.increment	0.9464	multi-branch-sibling	geography.address.postal_code	0.9464	numeric_postal_code_detection	0	0	1	CHANGED_BOTH_WRONG
ecommerce_orders	total_price	price	finance.currency.amount	representation.numeric.decimal_number	0.9954	multi-branch-sibling	finance.currency.amount	0.9954	header_hint_cross_domain:total_price	1	1	1	CHANGED_BOTH_WRONG
ecommerce_orders_json	unit_price	price	finance.currency.amount	representation.numeric.decimal_number	0.9999	multi-branch-sibling	finance.currency.amount	0.9999	header_hint_cross_domain:unit_price	1	1	1	CHANGED_BOTH_WRONG
financial_data	close_price	price	finance.currency.amount	representation.numeric.decimal_number	1.0	multi-branch-sibling	finance.currency.amount	1.0	header_hint_cross_domain:close_price	1	1	1	CHANGED_BOTH_WRONG
financial_data	high_price	price	finance.currency.amount	representation.numeric.decimal_number	1.0	multi-branch-sibling	finance.currency.amount	1.0	header_hint_cross_domain:high_price	1	1	1	CHANGED_BOTH_WRONG
financial_data	low_price	price	finance.currency.amount	representation.numeric.decimal_number	1.0	multi-branch-sibling	finance.currency.amount	1.0	header_hint_cross_domain:low_price	1	1	1	CHANGED_BOTH_WRONG
financial_data	open_price	price	finance.currency.amount	representation.numeric.decimal_number	0.9999	multi-branch-sibling	finance.currency.amount	0.9999	header_hint_cross_domain:open_price	1	1	1	CHANGED_BOTH_WRONG
financial_data	volume	number	representation.numeric.integer_number	identity.commerce.upc	0.8987	multi-branch-sibling	identity.commerce.ean	0.8987	upc_digit_count_gate:ean_rate=0.91	0	0	1	CHANGED_BOTH_WRONG
multilingual	date	date	datetime.date.iso	datetime.date.mdy_slash	0.697	multi-branch-sibling	datetime.date.dmy_slash	0.697	date_slash_disambiguation	1	1	1	CHANGED_BOTH_WRONG
network_logs	payload_size_bytes	number	representation.numeric.integer_number	representation.identifier.increment	0.9965	multi-branch-sibling	representation.numeric.integer_number	0.5	header_hint_generic:payload_size_bytes	1	1	1	CHANGED_BOTH_WRONG
people_directory	salary	number	representation.numeric.integer_number	representation.identifier.numeric_code	0.9997	multi-branch-sibling	finance.currency.amount	0.9997	header_hint_cross_domain:salary	0	0	1	CHANGED_BOTH_WRONG
sports_events	attendance	number	representation.numeric.integer_number	representation.identifier.increment	1.0	multi-branch-sibling	representation.numeric.integer_number	0.5	header_hint_generic:attendance	1	1	1	CHANGED_BOTH_WRONG
sports_events	ticket_price	price	finance.currency.amount	representation.numeric.decimal_number	0.9762	multi-branch-sibling	finance.currency.amount	0.9762	header_hint_cross_domain:ticket_price	1	1	1	CHANGED_BOTH_WRONG
tech_systems	os	operating system		representation.text.entity_name	0.5445	multi-branch-sibling	technology.development.os	0.5445	header_hint_cross_domain:os	0	0	1	CHANGED_BOTH_WRONG
titanic	PassengerId	id	representation.identifier.increment	representation.identifier.numeric_code	0.9807	multi-branch-sibling	representation.identifier.increment	0.9807	numeric_sequential_detection	1	1	1	CHANGED_BOTH_WRONG
titanic	Ticket	code	representation.identifier.alphanumeric_id	geography.address.postal_code	0.9991	multi-branch-sibling	representation.alphanumeric.alphanumeric_id	0.9991	header_hint_cross_domain:ticket	0	0	1	CHANGED_BOTH_WRONG
world_cities	geonameid	id	representation.identifier.increment	representation.identifier.numeric_code	0.6648	multi-branch-sibling	representation.numeric.integer_number	0.7	feature_no_leading_zero:0.00	1	1	1	CHANGED_BOTH_WRONG
