sha	column	true	pred	confidence	quality_band	runner_up	rule	vetoed	correct
64050a47f6c81c82376dfeb660396721a5480d23291f3c8c0839eeccd4b10457	totalOtherIncomeExpenseNet	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.numeric.decimal_number	amount_bare_number_veto:totalotherincomeexpensenet	False	1
2ab20020b007f3cb77f5dcb86024d1471c0a53c1768eb9796f3c00ad454a8b4b	operatingIncome	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.numeric.decimal_number	amount_bare_number_veto:operatingincome	False	1
6e3136551d993759c564b148cc948c6a43b1acefd744f18fb189f87fd39403b7	interestExpense	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.numeric.decimal_number	amount_bare_number_veto:interestexpense	False	1
f771d97f9c133c819ae749f503de1b8e64e418cff9ffcf07b30f6e18e952f5fb	interestExpense	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.numeric.decimal_number	amount_bare_number_veto:interestexpense	False	1
dfd54eabf70b82d2b8501f9e3c2fda855a71ffbcd309b5464763cba28eb16403	interestExpense	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.numeric.decimal_number	amount_bare_number_veto:interestexpense	False	1
e8236acdc9752b91931abdc00d784cee2a6ad8d401ff5e23de2219674c7ccbb3	totalOperatingExpenses	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.identifier.numeric_code	amount_bare_number_veto:totaloperatingexpenses	False	1
bd92d6787455bb0b986c3685750c3a1d62df7250b49600dbd837ca8eaa75ced3	totalOperatingExpenses	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	representation.identifier.numeric_code	amount_bare_number_veto:totaloperatingexpenses	False	1
033afa68ea12914707cf9cf7c3b348a4960a5366eeeabbca7ab9d3578eb49827	totalOperatingExpenses	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	identity.medical.npi	amount_bare_number_veto:totaloperatingexpenses	False	1
b8df5e111f0bb016d9a73b392cf150f27d1855d61fc515d7b201e0cde187ea61	totalOperatingExpenses	representation.numeric.integer_number	representation.numeric.integer_number	0.5433828234672546	low	identity.medical.npi	amount_bare_number_veto:totaloperatingexpenses	False	1
9ea26d8f17282882d2b4a4959589329222995faf084da5d78facc11ff973a043	totalOperatingExpenses	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low	identity.medical.npi	amount_bare_number_veto:totaloperatingexpenses	False	1
29e0d2dec209b7a28e53bd6966467fd54ebfc691d61a1f11eb604932a4115437	host_thumbnail_url	technology.internet.url	technology.internet.url	0.9477025270462036	high		header_hint_cross_domain:host_thumbnail_url	False	1
d2a70d9eb46a24528ae507115d30d3c30f2880e15d3bd3c267533819a4438b6b	host_thumbnail_url	technology.internet.url	technology.internet.url	0.9477025270462036	high		header_hint_cross_domain:host_thumbnail_url	False	1
08bf7e4a46fc058755be5c848e1eff135314cbbaa2f25f3c18bbbbde6ab8a41b	host_thumbnail_url	technology.internet.url	technology.internet.url	0.9477025270462036	high		header_hint_cross_domain:host_thumbnail_url	False	1
b57b501497dc473c200b8a6ce4e4d6704bacb122ee1c0c8d2f6c51f2159d2b37	host_thumbnail_url	technology.internet.url	technology.internet.url	0.9477025270462036	high		header_hint_cross_domain:host_thumbnail_url	False	1
a2d34caf97b88b489fad46df0fd82892c9437ae17cb57277555fd4e0f04cfc91	host_thumbnail_url	technology.internet.url	technology.internet.url	0.9477025270462036	high		header_hint_cross_domain:host_thumbnail_url	False	1
7ea09316ccf7d597ae26cd829a70ebbfd633e493940e25b7a13609ea182e6b31	thumbnail_link	technology.internet.url	technology.internet.url	0.5930436849594116	low	representation.text.plain_text	header_hint_cross_domain:thumbnail_link	False	1
f2170bdcec79e7320acc192de474629befabe65b286cf553a55cece3ec9adc3d	TLD	technology.internet.top_level_domain	technology.internet.top_level_domain	0.9902516603469849	high			False	1
2857d0a449b5c6f4c8073f9d652678bcaf5a52a4da6aa2c68cc1f5d7c2950bf9	tld	technology.internet.top_level_domain	representation.alphanumeric.alphanumeric_id	0.7059736251831055	medium		attractor_demotion_validation:technology.internet.top_level_domain	False	0
0c9a82293837e11ce78c4fdd59eb008466a20d3a094f3e4fd219bd847c3f4283	TLD	technology.internet.top_level_domain	technology.internet.top_level_domain	0.9902516603469849	high			False	1
fe6dcc80cd2717909614153f5af3c8592b374a906101d4a2bb3437f9c42469d3	Unnamed: 4	representation.text.word	representation.text.word	0.305921345949173	low			False	1
e7f6276904294ccb6575a5153c196aaa6a4fbb2397f580ff146ccf5d28d8d3db	Points	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		binary_vocab_veto:points	False	1
5902bad1104e9a73bac3226c91587c5bd7ed37da9b2469bbcae79313544c6df5	failure	representation.numeric.integer_number	representation.numeric.integer_number	0.8528048396110535	high		boolean_override_single_value	False	1
ce16a2c51fd411ba6ee7c9a82fe42f239dc5feff73321565fe017c44b9ed8a7b	itemid	representation.numeric.integer_number	representation.numeric.integer_number	0.6948793530464172	low			False	1
e24108090bcb3af9f1d03d9931403ffc759124add367ca83e4364d71a61c520b	Comments	representation.numeric.integer_number	representation.numeric.integer_number	0.8747583627700806	high		boolean_override_single_value	False	1
d97a509371485a6f5c1d5dcf68b13dcf7e3b1915e731dae09f28835d46a6d5a5	tested	representation.numeric.integer_number	representation.numeric.integer_number	0.9382612109184265	high		boolean_override_single_value	False	1
adebbf7aa5dac979a49aa49f1c3ad6a99d56976fb07e647453f1e1237e317585	Comments	representation.numeric.integer_number	representation.numeric.integer_number	0.8747583627700806	high		boolean_override_single_value	False	1
1efbd24307d6dc94a451e4e45f6224f6fe17f58c11d7a615d96b2e089750a683	Comments	representation.numeric.integer_number	representation.numeric.integer_number	0.5623828768730164	low		binary_vocab_veto:comments	False	1
b9b80dc9dcd1e08afb3b989835cc954e292ce80e2fe737433c8e8e6aed370a75	Points	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		binary_vocab_veto:points	False	1
4294dae319d14bdb7941d050d96aadddd8bef737ff26978e29c4263809c86fab	Comments	representation.numeric.integer_number	representation.numeric.integer_number	0.8747583627700806	high		boolean_override_single_value	False	1
534fc5126bf9116257cb3b213a8929be201e83b7d9edad4309e450c4253ccffb	Comments	representation.numeric.integer_number	representation.numeric.integer_number	0.8747583627700806	high		boolean_override_single_value	False	1
b554b49cd70a6b426022ce414241c16c7c1d324d44205d7cb80743b0312bdb83	WindowProtection	representation.numeric.integer_number	representation.numeric.integer_number	0.884165346622467	high		boolean_override_single_value	False	1
082e15af0fc7d7dec5258749c778d6fb5aa7f968761e972d5bf1f9334af7cad5	Fan-Out	representation.numeric.integer_number	representation.numeric.integer_number	0.9978312849998474	high			False	1
a3c2a3abef4d5649237967c938d33e69f830ce8f10868a41df3651080f0105b5	Points	representation.numeric.integer_number	representation.numeric.integer_number	0.8594223856925964	high		boolean_override_single_value	False	1
4d21b55e791bb12de57bf5a33663c0624bc4d218fa1b8eae33d7d6cffd8d5f73	Points	representation.numeric.integer_number	representation.numeric.integer_number	0.9955326318740845	high			False	1
0d336bef172f9320f5d90fe104276d3fa914f65877f10f0c0be071d87599871d	Activity	representation.numeric.integer_number	representation.numeric.integer_number	0.9408367872238159	high			False	1
a3a72669f6276d91558889192696a84aafad3bfeafbcc6553ca13182e9fa2a65	POSS	representation.numeric.integer_number	representation.numeric.integer_number	0.6000000238418579	low		increment_substance_veto	False	1
9f50c1edbd3ad8c69488735d41aee172d3474f3f97a8f96da7eac6527e69386b	Smart 10: Spin_Retry_Count (Raw Value)	representation.numeric.integer_number	representation.numeric.integer_number	0.8933079242706299	high		boolean_override_single_value	False	1
6c072596ed46fac0f6fcd9eb3218228ec859ed53346349f88d7ca5752323c829	bps	representation.numeric.integer_number	representation.numeric.integer_number	0.8927443623542786	high		boolean_override_single_value	False	1
fd5f4ae16b8c48ca52dc4f1ae8809020e9d5c78bd0362b07519282c73e11e299	course_over_ground	representation.numeric.integer_number	representation.numeric.integer_number	0.88068026304245	high			False	1
5599cffafabcae27fa9d6d0def6572340e99ba11283fb29b01d4e25ddbd6cdf7	Smart 198: Offline_Uncorrectable (Raw Value)	representation.numeric.integer_number	representation.numeric.integer_number	0.7909742593765259	medium		boolean_override_single_value	False	1
8b58b9696202dcc0ba3a7a6a18bc3884644fe1e81e82f0d5ff2eec1ffdc28783	Reference Offset	representation.numeric.integer_number	representation.numeric.integer_number	0.8974117040634155	high			False	1
43b2ec93206244451bddf9ef5d024d90bebf544064cf8dfe52c44289932d05ff	lambda	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9981461763381958	high			False	1
358c28c54a0430bd0b8efe95eac4fa3f291fb704522936df6577c9c4fbf3f253	Created	datetime.epoch.unix_seconds	representation.numeric.decimal_number	0.9998996257781982	high			False	0
2f1171bc3ca6692a40bc216e9ca218bc0a1e433f7ddf1681cdd6c868c22ceb43	Parent	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999905824661255	high			False	1
b4e5fd3620256415a541e31eb825eff2c7046d227134e13d7864f1d33d749f85	Story	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999973773956299	high			False	1
7ad6db5a6241765e5a5ed792beada0827822b15ebc918b584719ab60c034ad3b	Parent	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999861717224121	high			False	1
e4c74d439e29733ed99975782451a9cddac40be34dce714135b0b4289669c21f	Parent	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999790191650391	high			False	1
52f858cb5419ca6f1cf78cab571afa509dd14e8d4c755174141c0b4fcdb4368f	Created	datetime.epoch.unix_seconds	representation.numeric.decimal_number	0.9999922513961792	high			False	0
94788c5fd9ac01db6368fff430279a029a16f0f72e51fd7c54ad7297f09ab1a1	Created	datetime.epoch.unix_seconds	representation.numeric.decimal_number	0.9999661445617676	high			False	0
f58912e04ed7a0247903f15c35e0c82cebf93f7230eb8d503457882360043519	Parent	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999206066131592	high			False	1
86a6350648f7f20cdb9deb4446fe9bf74ed8376ad5b0d567a4f644105c28cf73	Baseline	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999805688858032	high			False	1
26890e9e31e6f7ba24c5642f7c9e1cfc42bed475f3fc9fa8cb31fb78601ef3a7	Story	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9999970197677612	high			False	1
0643cb66b2b9270d559f8b16c458a5c021b84d1462691911ae242c7a41adeae3	Parent	representation.numeric.decimal_number	representation.numeric.decimal_number	0.999984622001648	high			False	1
03b2802bb6a2ef1b816a0d21e58bd81ea765bf748f268fa202c8275078a20c21	Description	representation.text.plain_text	representation.text.plain_text	0.9995952248573303	high			False	1
c378ba23e73806f1f10126ed6f51a8c51aba52f6d21d2d8e352996e86315fcdf	Shortname	representation.text.plain_text	representation.text.plain_text	0.42929670214653015	low			False	1
20c46a9f162149a30a9d69c8220c6ea7cd37a5607d4a1f95ebcd4eb237d29377	Title	representation.text.plain_text	representation.text.entity_name	0.9372419714927673	high			False	0
37d06b69166f79a75b67de2c64add9820d318d08b72bb8aff9eea75a37d5ac51	ObjectName	representation.text.plain_text	representation.text.plain_text	0.2989617586135864	low			False	1
f3c6f3f0d643517833f7b555f681368fe382b647de7844eee6c1525967be772b	LayerName	representation.text.plain_text	representation.text.word	0.46219927072525024	low			False	1
1e7885cf6326a8217e98885eb6d4ef7165f27eb47fdcdb21ddcc729a54336811	name	representation.text.plain_text	representation.text.plain_text	0.7671695947647095	medium			False	1
61e94053345c0b500f251b1ad7b3b5561ead925aaa10d508760df777656996f5	variable description (or question text)	representation.text.plain_text	representation.text.plain_text	0.954620361328125	high			False	1
6649907025a1ad533b4980044599aba10b5cde21ef2abffba77192a4392e8129	Target Date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
41f20a493e899fcc53e45c0f043bfb633311eeb8f51f8c2bbb2e72a7610b969d	date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
e232c434a27b54cc92cb18e15ce3359b6a4cc9e40189fea8fe5b5940e6587bc9	transition_25_lower_ci	datetime.date.iso	datetime.date.iso	1.0	high			False	1
c5343bab70561212410df2babb4cc8ea72254b6ab5fa7629657173821fa1e35d	date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
8a012dc1dcab2da77cc7a40a7fe10c8858fdb9713f563468afe1ba34cf167c71	date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
6f76b5707296b25a22a3526f5bc3d72cdfecc5f534fc2a7def12a74c3b4bacef	transition_25	datetime.date.iso	datetime.date.iso	1.0	high			False	1
ddf38605f5e29586359e20c4ae6e32e734c082492432abdd5d384627f0f4d9b7	date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
a42fd0730571ccfa92c59078ecd46d5a4637d58d2987d5ef0ce7094fab4a21f7	date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
91b4e36f26710af97384174c47512b351311b04ab9a65959dc21598c8089afb5	PermissionDate	datetime.date.iso	datetime.date.iso	1.0	high			False	1
e28634e3e4b8c7c4c61afb2ddf76829a52568c5f838b3ca5962ce231d45c708d	test_date_post_injury_2	datetime.date.iso	datetime.date.iso	0.9999998807907104	high			False	1
c55adb24d76b68b4e77dfc1198b94039cb8cab3a4d15368dfaf2ec80410f61bd	Date of Birth	datetime.date.iso	datetime.date.iso	1.0	high			False	1
579649e88bbb0fd5e1c4bafc893d1c187a02e0d0e8bc909a7bbaa79f343bb7c9	Last_Date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
6f4a83a7e7d7f35b65a247f42d4344f7b96b95cb79c7267a287a7e187db48615	publishedAtString	datetime.date.iso	datetime.date.iso	0.9999998807907104	high			False	1
b5d9a1339f47f4c5cd2e10cf95ad6ca761800acb0bfec0e17654157f8fa8f88b	Last_Date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
850bdbfa9aa798104d56bb8d418744544c2fba49f21b158df15a20eb7335fa6d	DateTime	datetime.date.iso	datetime.date.iso	1.0	high			False	1
3bf5344464fd46cd32c575e9b3075825ea72b0f67afa394613106b4133df019f	Since	datetime.date.iso	datetime.date.iso	1.0	high			False	1
6f768b0cfa597f085c673316c43c974f958a33f6aa9607e9beebf83fc6c3459b	datetime	datetime.date.iso	datetime.date.iso	1.0	high			False	1
fbf3bf58e9ec5219abe05f95b9571ce28b5e9b47765229ddae9c22c46f306069	Last_Date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
f9b855a34ffc28d4c6028a87c103fdbc273c45976230cb10927dcd5ce1935cd5	time	datetime.date.iso	datetime.date.iso	1.0	high			False	1
6848f4c262e6063e6a3c45da55df9aa298b1459af89def100e5d0a4f092c8cb9	entry-date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
05337e75a13bb7164c21868d19ed26ef5e7762494e758c8d477fc5008c5d700d	publishedAtString	datetime.date.iso	datetime.date.iso	1.0	high			False	1
b421e704fa63e4682ab525e154bcce1fc0a7224aae652c03e50fb9f4ec9b8d9f	DateTime	datetime.date.iso	datetime.date.iso	1.0	high			False	1
a0499858d7ab613b31fab6f063cb8e37a4559a94baf15470f77fedada8d6f19f	Accepted	datetime.date.iso	datetime.date.iso	1.0	high			False	1
041f8fab7fcd5e2ea06e15a778f4a03e79cc1113f1ab57fe721d545e14df891d	extraction_date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
b29bf85a60df79dafe513ba5efbac031a86451814ef194946106cf270dbf7ee1	PermissionDate	datetime.date.iso	datetime.date.iso	1.0	high			False	1
79d84e5d1d5d350a887d6febd8ee89af6b24a2aa7b09eebc48592077c1fe5d33	transition_25_upper_ci	datetime.date.iso	datetime.date.iso	1.0	high			False	1
ebafff2d1615fcefeb4c825930e7e81f407eff463618a0a15bf8a9d9a5379e97	day_label_filter	datetime.date.iso	datetime.date.iso	0.9999984502792358	high			False	1
1e271c8209bfa409819a0c13660387826024132fd9ecc6d48664d008d4a4513b	authored on	datetime.date.iso	datetime.date.iso	1.0	high			False	1
a8518daff3d15373c8e14af4b3cf78b9216bce6ef32db1162f461cac3cfaaa23	publishedAtString	datetime.date.iso	datetime.date.iso	1.0	high			False	1
2b0fee2de1dbe0ea85e42329d13c071df86c6a1191beec1380d14b04d6608e0b	publishedAtString	datetime.date.iso	datetime.date.iso	1.0	high			False	1
d7d80c3c398a8cac1c262f83bb0affa29ae9d235efaa4497753bcbbdab4f545b	publishedAtString	datetime.date.iso	datetime.date.iso	1.0	high			False	1
eadb30842b1caa494f8cd7308f602f71d53a0bdd759e734a49dfa7e5b95031b3	sample collection date	datetime.date.iso	datetime.date.iso	0.9999991655349731	high			False	1
45355acdff043174b5b4db62e6dfbf0fb621f72c8183c699b9db87a89decf79b	entry-date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
051da264789185baf299421b31e0bc7ef0d2a7f1c18e004bac05e5c56780f373	date_scraped	datetime.date.iso	datetime.date.iso	1.0	high			False	1
61ca5ada1bcd9990e3142c6a9393e4191a1fdd6e5f738ce5dcd851e411ec937b	Last_Date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
2545e05190d649362ed04c03aa39b3b81fc33701fe0c62f4d3d10497dcb62867	transition_10_upper_ci	datetime.date.iso	datetime.date.iso	1.0	high			False	1
4da9e61b29c3d6ab1de9f3fd183239fc1832c3e0608125a30180f49d403bb29b	PermissionDate	datetime.date.iso	datetime.date.iso	1.0	high			False	1
eb78ff9e836b4817ebd8608ce6acb382e1e288df794e8d233635b1c593f5dea1	transition_10_upper_ci	datetime.date.iso	datetime.date.iso	0.9999998807907104	high			False	1
a0499858d7ab613b31fab6f063cb8e37a4559a94baf15470f77fedada8d6f19f	Received	datetime.date.iso	datetime.date.iso	1.0	high			False	1
d804b4899397fa234521e9717c98f8a0640a17e347009a7516f930ba1cdf6ff9	dateId	datetime.date.iso	datetime.date.iso	1.0	high			False	1
8d329881304e351c549d224420762fc4085904be5fde927978d75eb0d89aac35	day_label_filter	datetime.date.iso	datetime.date.iso	0.9999998807907104	high			False	1
d2bddab6c2d0f95db74bdd5a8d700bdcf52d577ce37e0c046abe011601d8a827	EndRentDate	datetime.date.iso	datetime.date.iso	1.0	high			False	1
e54d96d963436a637b5fb8c2afd273c4b7d0f4ebea1a8160b79bf10f9194c977	entry-date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
fe376aabf0e1e37701aaee31e026812db22460d83ea7deca01abc60a95f66a33	last_review	datetime.date.iso	datetime.date.iso	1.0	high			False	1
8370b73fbb4c729cc2b91798de1e117662228d00b1927abb90c58562d14c133b	DateTime	datetime.date.iso	datetime.date.iso	1.0	high			False	1
6233173fe5b725003a606c3f07d1db94a556515bb7dfd2c753815fd70ba65fa9	Received Date	datetime.date.iso	datetime.date.iso	1.0	high			False	1
220d8b3828d0d8682299a1686028b76af5c7167c991c090e348b9d1ea379ea41	DateTime	datetime.date.iso	datetime.date.iso	1.0	high			False	1
38db4a722d70488dfeec439c057c19fcffabdb23b47c709763a208f095b7dcb9	dateId	datetime.date.iso	datetime.date.iso	1.0	high			False	1
b71b6f4d6f910957b86830d62e5b8a81378d21556916ab32e0abf8412ae8e555	visit_end_datetime	datetime.date.iso	datetime.date.iso	1.0	high			False	1
d50bb1708104db0582c753b2865e14679e08349a7f7a4fb2f5bb6ebe7ca15961	FirstAddedDate	datetime.date.iso	datetime.date.iso	1.0	high			False	1
58636addcb9ff2eb77736803ccdd4e40844c0b6cde3564d9088720c7cae21361	BirthDate	datetime.date.iso	datetime.date.iso	1.0	high			False	1
4d92084db55e2d51cf6bce8385c3be3aecbc8837adab4f5874296ed43c62c82f	gmtOffSetMilliseconds	representation.numeric.integer_number	representation.numeric.integer_number	0.699999988079071	medium		feature_no_leading_zero:0.00	False	1
1b9ad1b9d168b34bfb9e98db17349ad2fb0e3d27e3e2a3160b05e5ee31e7cbeb	utc_offset	representation.numeric.decimal_number	datetime.offset.utc	0.9947309494018555	high		header_hint_cross_domain:utc_offset	False	0
ff9c52eb09b264194fd2f2c169fd8dd3d57c50a155e7e0a87c3c58096e866b41	exchangeTimezoneShortName	representation.text.word	geography.transportation.iata_code	0.6035317778587341	low			False	0
a4b4f6997b5e642e2d8a1e2a041533a622a844b15a8dc2f35b0230d7143e2ab1	exchangeTimezoneShortName	representation.text.word	unknown	0.5826205015182495	low	representation.identifier.alphanumeric_id		True	0
abff7928b11b76bcf6a7724f41afb2839ee261fbb09706f9774b062baf4688cb	exchangeTimezoneShortName	representation.text.word	geography.transportation.iata_code	0.6035317778587341	low			False	0
06ae441d30a0ecdb253f6619e101f63ff0baa1f92fa3b08809c71cb0fb3673e5	exchangeTimezoneShortName	representation.text.word	geography.transportation.iata_code	0.6035317778587341	low			False	0
ccb9f1d47b24e406f662c9999782f58c0e6ba1671cbe2efd96a235de1edb3dcb	exchangeTimezoneShortName	representation.text.word	geography.transportation.iata_code	0.6035317778587341	low			False	0
389055fb2cd036fbb94cbda28c3223302379906c5a30d8a8977adea9078222b5	gmtOffSetMilliseconds	representation.numeric.integer_number	representation.numeric.integer_number	0.699999988079071	medium		feature_no_leading_zero:0.00	False	1
da3c65713a2736c6586eb201e52db8196dc518e5e6c505c39bb7a5efe38aa963	gmtOffSetMilliseconds	representation.numeric.integer_number	representation.numeric.integer_number	0.699999988079071	medium		feature_no_leading_zero:0.00	False	1
b0e03141e1fe44a09c5099b7bf787064bbcf619eaf83e57184c21c6d43717dc7	Created (UTC)	datetime.timestamp.sql_standard	datetime.timestamp.sql_standard	0.9995825886726379	high			False	1
aee220132b3f9d300c7bf75bd74e0ffc26564595920641433a01b7b6f1102fdd	April 9, 2021 9:32 PM UTC	representation.text.plain_text	representation.text.plain_text	0.6981114149093628	low			False	1
73b732b1c088a4be0a0c08a5b4d4133c195d8b1dcd89d3cc9602453f5a33d98d	utc_offset	representation.numeric.decimal_number	datetime.offset.utc	0.9920267462730408	high		header_hint_cross_domain:utc_offset	False	0
96b0c4699df6f807796d8db586a9c1c4ddc7a6f26a7491bcd16eb4df058cf0ed	gmtOffSetMilliseconds	representation.numeric.integer_number	representation.numeric.integer_number	0.699999988079071	medium		feature_no_leading_zero:0.00	False	1
52964fb752fa7bec9fa748f93e3b7249a98c179937450166e31f988f1512a3ed	gmtOffSetMilliseconds	representation.numeric.integer_number	representation.numeric.integer_number	0.699999988079071	medium		feature_no_leading_zero:0.00	False	1
2e8097c169f87bf1535f9702cda6ea9786b1d808d219700956b57dfb86eb5b8f	utc_offset	representation.numeric.decimal_number	datetime.offset.utc	0.9953546524047852	high		header_hint_cross_domain:utc_offset	False	0
a020d7e3865c9bb9062ed8ea99f8fc7d4c61f43f5fee4352c93340bb7537fdc1	utc_offset	representation.numeric.decimal_number	datetime.offset.utc	0.986623227596283	high		header_hint_cross_domain:utc_offset	False	0
620339fde04886a637a866aa4a22514206e13287635e1998ba5579299d850c7b	Created (UTC)	datetime.timestamp.dmy_hm	datetime.timestamp.dmy_hm	0.5386348962783813	low			False	1
b0e03141e1fe44a09c5099b7bf787064bbcf619eaf83e57184c21c6d43717dc7	Updated (UTC)	datetime.timestamp.sql_standard	datetime.timestamp.sql_standard	0.9982841610908508	high			False	1
46c4f419cc998341be49ad34396acce8502ab390abf2a8355d68c15fe18b34f3	TZ	datetime.offset.iana	datetime.offset.iana	0.6645579934120178	low	representation.identifier.alphanumeric_id	header_hint_cross_domain:tz	False	1
9cdf3d59a49744939b983e6da688e63f0f5a9e07ac20fad1906d54672a49247f	time_zone_ms	representation.numeric.integer_number	representation.numeric.integer_number	0.699999988079071	medium		feature_no_leading_zero:0.00	False	1
3b574808c822c0725f81ab9d3bf721f1ecf5441839c51f5275ccddbc287f7bfd	April 9, 2021 9:32 PM UTC	representation.text.plain_text	representation.text.plain_text	0.6981114149093628	low			False	1
8d407a9c63397e981b8f4c3382952ec2e9c410ab974dfb2d06b57e0547099d1b	Timezone	datetime.offset.iana	datetime.offset.iana	1.0	high			False	1
b1606b822cc7dba6ae04d3bc59782bd49a48f84a9171a8757264fad166fdbd87	Time Sent Utc	datetime.timestamp.iso_8601_milliseconds	datetime.timestamp.iso_8601_milliseconds	0.9999790191650391	high			False	1
1f666d7cba2c4397554eca758158928cb0b5cf50c172fdef613a7154ff77d31b	SET_TIME_ZONE	representation.numeric.integer_number	representation.numeric.integer_number	0.6920215487480164	low	representation.boolean.binary	boolean_override_single_value	False	1
8db36ab767f8228aebe47541d02d0bbd85eba5f2c710dba8813b6bfff13d3ce9	Tweet Posted Time (UTC)	datetime.date.dmy_slash	datetime.date.dmy_slash	0.6531370282173157	low	datetime.date.mdy_slash	date_slash_disambiguation	False	1
7cd3be1c132c2b1856847148faaac7a2d1f9055296bb50e2a63452d1222b6045	utc	datetime.epoch.unix_seconds	identity.medical.npi	0.31889304518699646	low			False	0
10163c07cc6fcb58bf8e8fa8e8a8047e6413d77f89ff8978f11c64a62072755f	exchangeTimezoneName	datetime.offset.iana	datetime.offset.iana	0.9277364611625671	high			False	1
7c6eac6b1f1ebf37fb62851f86aeb265a651b7fddb1217648f385f57823671a1	esgPopulated	representation.boolean.terms	representation.boolean.terms	0.9734702110290527	high		boolean_subtype_terms	False	1
e25292d88fc83034677157c6152e8b0adba8664aad1d2adce02a8d4cfad11fb9	esgPopulated	representation.boolean.terms	representation.boolean.terms	0.9734702110290527	high		boolean_subtype_terms	False	1
8f15c214f427dd30ae038fbf68fda00fdb671b00525690079044d09485f6de3f	translation1SourceUri	technology.internet.url	technology.internet.url	0.9421316981315613	high			False	1
7b68660e7ef29afd9e1bbbda6704ce24c60ede926d5b7bbf755755472df952eb	beat_baseline-Covid19Sim-Simulator	representation.boolean.terms	representation.boolean.terms	0.9870997071266174	high		boolean_subtype_terms	False	1
777355e550d9454ce45b9c6c4bd159a3a828483324f0f50281babf7e77514367	esgPopulated	representation.boolean.terms	representation.boolean.terms	0.9734702110290527	high		boolean_subtype_terms	False	1
18b342a8be8d978855796cbc1726702b8b16d3256c35ead1bcef6b06d381d7b3	template_name	representation.identifier.alphanumeric_id	unknown	0.7234443426132202	medium		header_hint_cross_domain:template_name	True	0
6761fd7f78e3a2bea3efa4835672941161243721e4ecb994ba114be990ac1d15	esgPopulated	representation.boolean.terms	representation.boolean.terms	0.9734702110290527	high		boolean_subtype_terms	False	1
63a880598aae3ca4ae37565501bff533dc0a4d5f5a48932867adc02e32072cc9	template_name	representation.text.plain_text	unknown	0.8308223485946655	medium		header_hint_cross_domain:template_name	True	0
0bc1b2a261bb98bbd158712f07216003f84b95a15fec622813e05281ffb7cb87	template_name	representation.identifier.alphanumeric_id	unknown	0.6681818962097168	low	technology.cryptographic.hash	header_hint_cross_domain:template_name	True	0
4881d3b99396b883667eafed3f3c7ce24d2fb9db2fc9274583bc79389e6b0977	guardian_relation	representation.text.word	representation.text.word	0.4481106102466583	low			False	1
dd426feb75605b076bdfd6b3d07c13769a39cec6649845b5516e8c6afe6c84ad	template_name	representation.identifier.alphanumeric_id	unknown	0.8353715538978577	medium		header_hint_cross_domain:template_name	True	0
e01245b6a9180d010964ee58e3af28d5dfc1432bfff1624e49547b5c262fca57	Dec	representation.numeric.decimal_number	representation.numeric.decimal_number	0.971935510635376	high			False	1
b20ddee7ffece3670d4fcefca81d2b8ca5c469b19038e2e41d1b1d1088be95c3	fiftyTwoWeekHighChange	representation.numeric.decimal_number	representation.numeric.decimal_number	0.6000000238418579	low	geography.coordinate.latitude	coord_header_veto:fiftytwoweekhighchange	False	1
b563ed9fbc290c056205eb5e652f96d599923e83687b16f342f820b7e75a97e9	z.exposure	representation.numeric.decimal_number	representation.numeric.decimal_number	0.7725995779037476	medium			False	1
